frame_count,sample_time,gps_datetime,latitude,longitude,rel_alt,drone_roll,drone_pitch,drone_yaw,gimbal_pitch,gimbal_yaw
1580,53.0863666666667,2026:04:27 12:28:28.086Z,32.1053731180163,35.2110151644718,49.8,-17.9,-5.7,-111.0,-45.3,-103.4
1581,53.1197333333333,2026:04:27 12:28:28.120Z,32.1053731180163,35.2110151644718,49.8,-17.9,-5.7,-111.0,-45.3,-104.9
1582,53.1531,2026:04:27 12:28:28.153Z,32.1053701879048,35.2110049820738,49.8,-17.3,-4.4,-112.7,-45.3,-104.9
1583,53.1864666666667,2026:04:27 12:28:28.186Z,32.1053701879048,35.2110049820738,49.8,-17.3,-4.4,-112.7,-45.3,-104.9
1584,53.2198333333333,2026:04:27 12:28:28.220Z,32.1053701879048,35.2110049820738,49.8,-17.3,-4.4,-112.7,-45.3,-106.2
1585,53.2532,2026:04:27 12:28:28.253Z,32.105367811079,35.2109981775174,49.8,-17.5,4.0,-115.4,-45.3,-106.2
1586,53.2865666666667,2026:04:27 12:28:28.287Z,32.105367811079,35.2109981775174,49.8,-17.5,4.0,-115.4,-45.3,-106.2
1587,53.3199333333333,2026:04:27 12:28:28.320Z,32.105367811079,35.2109981775174,49.8,-17.5,4.0,-115.4,-45.3,-106.8
1588,53.3533,2026:04:27 12:28:28.353Z,32.1053638898237,35.2109865707538,49.8,-20.6,10.8,-117.6,-45.3,-106.8
1589,53.3866666666667,2026:04:27 12:28:28.387Z,32.1053638898237,35.2109865707538,49.8,-20.6,10.8,-117.6,-45.3,-106.8
1590,53.4200333333333,2026:04:27 12:28:28.420Z,32.1053638898237,35.2109865707538,49.8,-20.6,10.8,-117.6,-45.3,-106.9
1591,53.4534,2026:04:27 12:28:28.453Z,32.1053609701308,35.2109786439723,49.8,-22.7,13.7,-118.3,-45.3,-106.9
1592,53.4867666666667,2026:04:27 12:28:28.487Z,32.1053609701308,35.2109786439723,49.8,-22.7,13.7,-118.3,-45.3,-106.9
1593,53.5201333333333,2026:04:27 12:28:28.520Z,32.1053609701308,35.2109786439723,49.8,-22.7,13.7,-118.3,-45.3,-106.9
1594,53.5535,2026:04:27 12:28:28.553Z,32.1053575996937,35.2109690680403,49.8,-23.6,14.8,-118.3,-45.3,-106.9
1595,53.5868666666667,2026:04:27 12:28:28.587Z,32.1053575996937,35.2109690680403,49.8,-23.6,14.8,-118.3,-45.3,-106.9
1596,53.6202333333333,2026:04:27 12:28:28.620Z,32.1053575996937,35.2109690680403,49.8,-23.6,14.8,-118.3,-45.3,-106.9
1597,53.6536,2026:04:27 12:28:28.654Z,32.1053543712794,35.2109593065678,49.8,-23.9,14.2,-118.3,-45.3,-106.9
1598,53.6869666666667,2026:04:27 12:28:28.687Z,32.1053543712794,35.2109593065678,49.8,-23.9,14.2,-118.3,-45.3,-106.9
1599,53.7203333333333,2026:04:27 12:28:28.720Z,32.1053543712794,35.2109593065678,49.8,-23.9,14.2,-118.3,-45.3,-106.9
1600,53.7537,2026:04:27 12:28:28.754Z,32.1053517287777,35.2109514582749,49.8,-24.4,13.2,-118.1,-45.3,-106.9
1601,53.7870666666667,2026:04:27 12:28:28.787Z,32.1053517287777,35.2109514582749,49.8,-24.4,13.2,-118.1,-45.3,-106.9
1602,53.8204333333333,2026:04:27 12:28:28.820Z,32.1053517287777,35.2109514582749,49.8,-24.4,13.2,-118.1,-45.3,-107.0
1603,53.8538,2026:04:27 12:28:28.854Z,32.1053488792737,35.2109421135202,49.7,-25.7,8.4,-117.4,-45.3,-107.0
1604,53.8871666666667,2026:04:27 12:28:28.887Z,32.1053488792737,35.2109421135202,49.7,-25.7,8.4,-117.4,-45.3,-107.0
1605,53.9205333333333,2026:04:27 12:28:28.921Z,32.1053488792737,35.2109421135202,49.7,-25.7,8.4,-117.4,-45.3,-107.7
1606,53.9539,2026:04:27 12:28:28.954Z,32.1053456651166,35.2109323454934,49.7,-24.1,-3.0,-115.4,-45.3,-107.7
1607,53.9872666666667,2026:04:27 12:28:28.987Z,32.1053456651166,35.2109323454934,49.7,-24.1,-3.0,-115.4,-45.3,-107.7
1608,54.0206333333333,2026:04:27 12:28:29.021Z,32.1053456651166,35.2109323454934,49.7,-24.1,-3.0,-115.4,-45.3,-109.3
1609,54.054,2026:04:27 12:28:29.054Z,32.1053430009551,35.2109240997408,49.7,-21.8,-7.6,-116.5,-45.3,-109.3
1610,54.0873666666667,2026:04:27 12:28:29.087Z,32.1053430009551,35.2109240997408,49.7,-21.8,-7.6,-116.5,-45.3,-109.3
1611,54.1207333333333,2026:04:27 12:28:29.121Z,32.1053430009551,35.2109240997408,49.7,-21.8,-7.6,-116.5,-45.3,-111.3
1612,54.1541,2026:04:27 12:28:29.154Z,32.1053390561207,35.210913683819,49.8,-20.5,-7.9,-118.6,-45.3,-111.3
1613,54.1874666666667,2026:04:27 12:28:29.187Z,32.1053390561207,35.210913683819,49.8,-20.5,-7.9,-118.6,-45.3,-111.3
1614,54.2208333333333,2026:04:27 12:28:29.221Z,32.1053390561207,35.210913683819,49.8,-20.5,-7.9,-118.6,-45.3,-113.1
1615,54.2542,2026:04:27 12:28:29.254Z,32.1053355710783,35.2109060749568,49.8,-21.0,1.0,-121.9,-45.3,-113.1
1616,54.2875666666667,2026:04:27 12:28:29.288Z,32.1053355710783,35.2109060749568,49.8,-21.0,1.0,-121.9,-45.3,-113.1
1617,54.3209333333333,2026:04:27 12:28:29.321Z,32.1053355710783,35.2109060749568,49.8,-21.0,1.0,-121.9,-45.3,-114.0
1618,54.3543,2026:04:27 12:28:29.354Z,32.1053311308091,35.2108962234247,49.8,-24.3,9.8,-125.1,-45.3,-114.0
1619,54.3876666666667,2026:04:27 12:28:29.388Z,32.1053311308091,35.2108962234247,49.8,-24.3,9.8,-125.1,-45.3,-114.0
1620,54.4210333333333,2026:04:27 12:28:29.421Z,32.1053311308091,35.2108962234247,49.8,-24.3,9.8,-125.1,-45.3,-114.3
1621,54.4544,2026:04:27 12:28:29.454Z,32.1053276548145,35.2108891586422,49.8,-25.7,13.0,-126.2,-45.3,-114.3
1622,54.4877666666667,2026:04:27 12:28:29.488Z,32.1053276548145,35.2108891586422,49.8,-25.7,13.0,-126.2,-45.3,-114.3
1623,54.5211333333333,2026:04:27 12:28:29.521Z,32.1053276548145,35.2108891586422,49.8,-25.7,13.0,-126.2,-45.3,-114.3
1624,54.5545,2026:04:27 12:28:29.555Z,32.1053232680096,35.2108798269149,49.7,-25.2,14.0,-126.1,-45.3,-114.3
1625,54.5878666666667,2026:04:27 12:28:29.588Z,32.1053232680096,35.2108798269149,49.7,-25.2,14.0,-126.1,-45.3,-114.3
1626,54.6212333333333,2026:04:27 12:28:29.621Z,32.1053232680096,35.2108798269149,49.7,-25.2,14.0,-126.1,-45.3,-114.3
1627,54.6546,2026:04:27 12:28:29.655Z,32.1053190188406,35.2108707003099,49.7,-25.2,14.0,-126.1,-45.3,-114.3
1628,54.6879666666667,2026:04:27 12:28:29.688Z,32.1053190188406,35.2108707003099,49.7,-25.2,14.0,-126.1,-45.3,-114.3
1629,54.7213333333333,2026:04:27 12:28:29.721Z,32.1053190188406,35.2108707003099,49.7,-25.2,14.0,-126.1,-45.3,-114.3
1630,54.7547,2026:04:27 12:28:29.755Z,32.1053149796899,35.2108620063631,49.7,-26.0,14.3,-126.3,-45.3,-114.3
1631,54.7880666666667,2026:04:27 12:28:29.788Z,32.1053149796899,35.2108620063631,49.7,-26.0,14.3,-126.3,-45.3,-114.3
1632,54.8214333333333,2026:04:27 12:28:29.821Z,32.1053149796899,35.2108620063631,49.7,-26.0,14.3,-126.3,-45.3,-114.3
1633,54.8548,2026:04:27 12:28:29.855Z,32.1053116841027,35.2108542424657,49.7,-26.3,14.5,-126.3,-45.3,-114.3
1634,54.8881666666667,2026:04:27 12:28:29.888Z,32.1053116841027,35.2108542424657,49.7,-26.3,14.5,-126.3,-45.3,-114.3
1635,54.9215333333333,2026:04:27 12:28:29.922Z,32.1053116841027,35.2108542424657,49.7,-26.3,14.5,-126.3,-45.3,-114.3
1636,54.9549,2026:04:27 12:28:29.955Z,32.1053074486424,35.2108449176972,49.7,-26.3,14.1,-126.2,-45.3,-114.3
1637,54.9882666666667,2026:04:27 12:28:29.988Z,32.1053074486424,35.2108449176972,49.7,-26.3,14.1,-126.2,-45.3,-114.3
1638,55.0216333333333,2026:04:27 12:28:30.022Z,32.1053074486424,35.2108449176972,49.7,-26.3,14.1,-126.2,-45.3,-114.3
1639,55.055,2026:04:27 12:28:30.055Z,32.1053037099879,35.2108363049902,49.7,-26.3,13.6,-126.1,-45.3,-114.3
1640,55.0883666666667,2026:04:27 12:28:30.088Z,32.1053037099879,35.2108363049902,49.7,-26.3,13.6,-126.1,-45.3,-114.3
1641,55.1217333333333,2026:04:27 12:28:30.122Z,32.1053037099879,35.2108363049902,49.7,-26.3,13.6,-126.1,-45.3,-114.3
1642,55.1551,2026:04:27 12:28:30.155Z,32.1052990473626,35.2108258927906,49.7,-26.4,13.4,-126.1,-45.3,-114.3
1643,55.1884666666667,2026:04:27 12:28:30.188Z,32.1052990473626,35.2108258927906,49.7,-26.4,13.4,-126.1,-45.3,-114.3
1644,55.2218333333333,2026:04:27 12:28:30.222Z,32.1052990473626,35.2108258927906,49.7,-26.4,13.4,-126.1,-45.3,-114.3
1645,55.2552,2026:04:27 12:28:30.255Z,32.1052953468184,35.2108177458365,49.7,-26.6,13.6,-126.1,-45.3,-114.3
1646,55.2885666666667,2026:04:27 12:28:30.289Z,32.1052953468184,35.2108177458365,49.7,-26.6,13.6,-126.1,-45.3,-114.3
1647,55.3219333333333,2026:04:27 12:28:30.322Z,32.1052953468184,35.2108177458365,49.7,-26.6,13.6,-126.1,-45.3,-114.3
1648,55.3553,2026:04:27 12:28:30.355Z,32.1052914710762,35.210809033279,49.7,-26.5,13.5,-126.1,-45.3,-114.3
1649,55.3886666666667,2026:04:27 12:28:30.389Z,32.1052914710762,35.210809033279,49.7,-26.5,13.5,-126.1,-45.3,-114.3
1650,55.4220333333333,2026:04:27 12:28:30.422Z,32.1052914710762,35.210809033279,49.7,-26.5,13.5,-126.1,-45.3,-114.3
1651,55.4554,2026:04:27 12:28:30.455Z,32.1052872737263,35.210799808361,49.7,-26.5,13.5,-126.1,-45.3,-114.3
1652,55.4887666666667,2026:04:27 12:28:30.489Z,32.1052872737263,35.210799808361,49.7,-26.5,13.5,-126.1,-45.3,-114.3
1653,55.5221333333333,2026:04:27 12:28:30.522Z,32.1052872737263,35.210799808361,49.7,-26.5,13.5,-126.1,-45.3,-114.3
1654,55.5555,2026:04:27 12:28:30.556Z,32.1052827103525,35.2107895416485,49.7,-26.4,13.7,-126.1,-45.3,-114.3
1655,55.5888666666667,2026:04:27 12:28:30.589Z,32.1052827103525,35.2107895416485,49.7,-26.4,13.7,-126.1,-45.3,-114.3
1656,55.6222333333333,2026:04:27 12:28:30.622Z,32.1052827103525,35.2107895416485,49.7,-26.4,13.7,-126.1,-45.3,-114.3
1657,55.6556,2026:04:27 12:28:30.656Z,32.1052783707056,35.2107801620189,49.7,-26.5,13.8,-126.1,-45.3,-114.3
1658,55.6889666666667,2026:04:27 12:28:30.689Z,32.1052783707056,35.2107801620189,49.7,-26.5,13.8,-126.1,-45.3,-114.3
1659,55.7223333333333,2026:04:27 12:28:30.722Z,32.1052783707056,35.2107801620189,49.7,-26.5,13.8,-126.1,-45.3,-114.3
1660,55.7557,2026:04:27 12:28:30.756Z,32.1052746076495,35.2107716635653,49.7,-26.5,14.0,-126.2,-45.3,-114.3
1661,55.7890666666667,2026:04:27 12:28:30.789Z,32.1052746076495,35.2107716635653,49.7,-26.5,14.0,-126.2,-45.3,-114.3
1662,55.8224333333333,2026:04:27 12:28:30.822Z,32.1052746076495,35.2107716635653,49.7,-26.5,14.0,-126.2,-45.3,-114.3
1663,55.8558,2026:04:27 12:28:30.856Z,32.1052702024748,35.2107621141738,49.7,-26.3,14.0,-126.1,-45.3,-114.3
1664,55.8891666666667,2026:04:27 12:28:30.889Z,32.1052702024748,35.2107621141738,49.7,-26.3,14.0,-126.1,-45.3,-114.3
1665,55.9225333333333,2026:04:27 12:28:30.923Z,32.1052702024748,35.2107621141738,49.7,-26.3,14.0,-126.1,-45.3,-114.3
1666,55.9559,2026:04:27 12:28:30.956Z,32.105266172646,35.2107529761596,49.7,-26.3,14.0,-126.1,-45.3,-114.3
1667,55.9892666666667,2026:04:27 12:28:30.989Z,32.105266172646,35.2107529761596,49.7,-26.3,14.0,-126.1,-45.3,-114.3
1668,56.0226333333333,2026:04:27 12:28:31.023Z,32.105266172646,35.2107529761596,49.7,-26.3,14.0,-126.1,-45.3,-114.3
1669,56.056,2026:04:27 12:28:31.056Z,32.1052611228852,35.2107420754697,49.7,-26.4,13.9,-126.1,-45.3,-114.3
1670,56.0893666666667,2026:04:27 12:28:31.089Z,32.1052611228852,35.2107420754697,49.7,-26.4,13.9,-126.1,-45.3,-114.3
1671,56.1227333333333,2026:04:27 12:28:31.123Z,32.1052611228852,35.2107420754697,49.7,-26.4,13.9,-126.1,-45.3,-114.3
1672,56.1561,2026:04:27 12:28:31.156Z,32.1052572677061,35.2107333553061,49.7,-26.4,13.9,-126.1,-45.3,-114.3
1673,56.1894666666667,2026:04:27 12:28:31.189Z,32.1052572677061,35.2107333553061,49.7,-26.4,13.9,-126.1,-45.3,-114.3
1674,56.2228333333333,2026:04:27 12:28:31.223Z,32.1052572677061,35.2107333553061,49.7,-26.4,13.9,-126.1,-45.3,-114.3
1675,56.2562,2026:04:27 12:28:31.256Z,32.1052527018646,35.2107229998286,49.7,-26.4,14.1,-126.1,-45.3,-114.3
1676,56.2895666666667,2026:04:27 12:28:31.290Z,32.1052527018646,35.2107229998286,49.7,-26.4,14.1,-126.1,-45.3,-114.3
1677,56.3229333333333,2026:04:27 12:28:31.323Z,32.1052527018646,35.2107229998286,49.7,-26.4,14.1,-126.1,-45.3,-114.3
1678,56.3563,2026:04:27 12:28:31.356Z,32.1052486106206,35.2107136897869,49.7,-26.4,14.0,-126.1,-45.3,-114.3
1679,56.3896666666667,2026:04:27 12:28:31.390Z,32.1052486106206,35.2107136897869,49.7,-26.4,14.0,-126.1,-45.3,-114.3
1680,56.4230333333333,2026:04:27 12:28:31.423Z,32.1052486106206,35.2107136897869,49.7,-26.4,14.0,-126.1,-45.3,-114.3
1681,56.4564,2026:04:27 12:28:31.456Z,32.1052441736416,35.2107038030563,49.7,-26.5,13.8,-126.1,-45.3,-114.3
1682,56.4897666666667,2026:04:27 12:28:31.490Z,32.1052441736416,35.2107038030563,49.7,-26.5,13.8,-126.1,-45.3,-114.3
1683,56.5231333333333,2026:04:27 12:28:31.523Z,32.1052441736416,35.2107038030563,49.7,-26.5,13.8,-126.1,-45.3,-114.3
1684,56.5565,2026:04:27 12:28:31.556Z,32.1052393909275,35.2106928786579,49.7,-26.6,13.7,-126.0,-45.3,-114.3
1685,56.5898666666667,2026:04:27 12:28:31.590Z,32.1052393909275,35.2106928786579,49.7,-26.6,13.7,-126.0,-45.3,-114.3
1686,56.6232333333333,2026:04:27 12:28:31.623Z,32.1052393909275,35.2106928786579,49.7,-26.6,13.7,-126.0,-45.3,-114.3
1687,56.6566,2026:04:27 12:28:31.657Z,32.1052348341338,35.2106828495959,49.7,-26.7,13.6,-126.1,-45.3,-114.3
1688,56.6899666666667,2026:04:27 12:28:31.690Z,32.1052348341338,35.2106828495959,49.7,-26.7,13.6,-126.1,-45.3,-114.3
1689,56.7233333333333,2026:04:27 12:28:31.723Z,32.1052348341338,35.2106828495959,49.7,-26.7,13.6,-126.1,-45.3,-114.3
1690,56.7567,2026:04:27 12:28:31.757Z,32.1052308465281,35.2106738232459,49.7,-26.7,13.8,-126.1,-45.3,-114.3
1691,56.7900666666667,2026:04:27 12:28:31.790Z,32.1052308465281,35.2106738232459,49.7,-26.7,13.8,-126.1,-45.3,-114.3
1692,56.8234333333333,2026:04:27 12:28:31.823Z,32.1052308465281,35.2106738232459,49.7,-26.7,13.8,-126.1,-45.3,-114.3
1693,56.8568,2026:04:27 12:28:31.857Z,32.1052257227398,35.2106621924502,49.7,-26.6,14.0,-126.1,-45.3,-114.3
1694,56.8901666666667,2026:04:27 12:28:31.890Z,32.1052257227398,35.2106621924502,49.7,-26.6,14.0,-126.1,-45.3,-114.3
1695,56.9235333333333,2026:04:27 12:28:31.924Z,32.1052257227398,35.2106621924502,49.7,-26.6,14.0,-126.1,-45.3,-114.3
1696,56.9569,2026:04:27 12:28:31.957Z,32.105221711555,35.2106530676253,49.7,-26.5,13.9,-126.1,-45.3,-114.3
1697,56.9902666666667,2026:04:27 12:28:31.990Z,32.105221711555,35.2106530676253,49.7,-26.5,13.9,-126.1,-45.3,-114.3
1698,57.0236333333333,2026:04:27 12:28:32.024Z,32.105221711555,35.2106530676253,49.7,-26.5,13.9,-126.1,-45.3,-114.3
1699,57.057,2026:04:27 12:28:32.057Z,32.1052170204155,35.2106423222133,49.7,-26.6,14.0,-126.1,-45.3,-114.3
1700,57.0903666666667,2026:04:27 12:28:32.090Z,32.1052170204155,35.2106423222133,49.7,-26.6,14.0,-126.1,-45.3,-114.3
1701,57.1237333333333,2026:04:27 12:28:32.124Z,32.1052170204155,35.2106423222133,49.7,-26.6,14.0,-126.1,-45.3,-114.3
1702,57.1571,2026:04:27 12:28:32.157Z,32.1052130073114,35.2106331240784,49.7,-26.5,14.0,-126.1,-45.3,-114.3
1703,57.1904666666667,2026:04:27 12:28:32.190Z,32.1052130073114,35.2106331240784,49.7,-26.5,14.0,-126.1,-45.3,-114.3
1704,57.2238333333333,2026:04:27 12:28:32.224Z,32.1052130073114,35.2106331240784,49.7,-26.5,14.0,-126.1,-45.3,-114.3
1705,57.2572,2026:04:27 12:28:32.257Z,32.1052082177429,35.2106223504267,49.7,-26.5,13.9,-126.1,-45.3,-114.3
1706,57.2905666666667,2026:04:27 12:28:32.291Z,32.1052082177429,35.2106223504267,49.7,-26.5,13.9,-126.1,-45.3,-114.3
1707,57.3239333333333,2026:04:27 12:28:32.324Z,32.1052082177429,35.2106223504267,49.7,-26.5,13.9,-126.1,-45.3,-114.3
1708,57.3573,2026:04:27 12:28:32.357Z,32.1052034939765,35.2106115594589,49.7,-26.5,14.0,-126.1,-45.3,-114.3
1709,57.3906666666667,2026:04:27 12:28:32.391Z,32.1052034939765,35.2106115594589,49.7,-26.5,14.0,-126.1,-45.3,-114.3
1710,57.4240333333333,2026:04:27 12:28:32.424Z,32.1052034939765,35.2106115594589,49.7,-26.5,14.0,-126.1,-45.3,-114.3
1711,57.4574,2026:04:27 12:28:32.457Z,32.1051986802805,35.2106008463324,49.7,-26.5,14.1,-126.1,-45.3,-114.3
1712,57.4907666666667,2026:04:27 12:28:32.491Z,32.1051986802805,35.2106008463324,49.7,-26.5,14.1,-126.1,-45.3,-114.3
1713,57.5241333333333,2026:04:27 12:28:32.524Z,32.1051986802805,35.2106008463324,49.7,-26.5,14.1,-126.1,-45.3,-114.3
1714,57.5575,2026:04:27 12:28:32.557Z,32.1051943601002,35.2105910380904,49.7,-26.4,14.0,-126.1,-45.3,-114.3
1715,57.5908666666667,2026:04:27 12:28:32.591Z,32.1051943601002,35.2105910380904,49.7,-26.4,14.0,-126.1,-45.3,-114.3
1716,57.6242333333333,2026:04:27 12:28:32.624Z,32.1051943601002,35.2105910380904,49.7,-26.4,14.0,-126.1,-45.3,-114.3
1717,57.6576,2026:04:27 12:28:32.658Z,32.10518954613,35.2105801357012,49.7,-26.5,14.1,-126.0,-45.3,-114.3
1718,57.6909666666667,2026:04:27 12:28:32.691Z,32.10518954613,35.2105801357012,49.7,-26.5,14.1,-126.0,-45.3,-114.3
1719,57.7243333333333,2026:04:27 12:28:32.724Z,32.10518954613,35.2105801357012,49.7,-26.5,14.1,-126.0,-45.3,-114.3
1720,57.7577,2026:04:27 12:28:32.758Z,32.1051850008517,35.210569735639,49.7,-26.6,14.0,-126.1,-45.3,-114.3
1721,57.7910666666667,2026:04:27 12:28:32.791Z,32.1051850008517,35.210569735639,49.7,-26.6,14.0,-126.1,-45.3,-114.3
1722,57.8244333333333,2026:04:27 12:28:32.824Z,32.1051850008517,35.210569735639,49.7,-26.6,14.0,-126.1,-45.3,-114.3
1723,57.8578,2026:04:27 12:28:32.858Z,32.1051804388487,35.2105592169538,49.7,-26.6,14.1,-126.2,-45.3,-114.3
1724,57.8911666666667,2026:04:27 12:28:32.891Z,32.1051804388487,35.2105592169538,49.7,-26.6,14.1,-126.2,-45.3,-114.3
1725,57.9245333333333,2026:04:27 12:28:32.925Z,32.1051804388487,35.2105592169538,49.7,-26.6,14.1,-126.2,-45.3,-114.3
1726,57.9579,2026:04:27 12:28:32.958Z,32.1051763344443,35.2105498155578,49.7,-26.6,14.0,-126.1,-45.3,-114.3
1727,57.9912666666667,2026:04:27 12:28:32.991Z,32.1051763344443,35.2105498155578,49.7,-26.6,14.0,-126.1,-45.3,-114.3
1728,58.0246333333333,2026:04:27 12:28:33.025Z,32.1051763344443,35.2105498155578,49.7,-26.6,14.0,-126.1,-45.3,-114.3
1729,58.058,2026:04:27 12:28:33.058Z,32.1051715906631,35.2105388946388,49.7,-26.5,14.1,-126.2,-45.3,-114.3
1730,58.0913666666667,2026:04:27 12:28:33.091Z,32.1051715906631,35.2105388946388,49.7,-26.5,14.1,-126.2,-45.3,-114.3
1731,58.1247333333333,2026:04:27 12:28:33.125Z,32.1051715906631,35.2105388946388,49.7,-26.5,14.1,-126.2,-45.3,-114.3
1732,58.1581,2026:04:27 12:28:33.158Z,32.1051668233028,35.2105278843885,49.7,-26.6,14.2,-126.2,-45.3,-114.3
1733,58.1914666666667,2026:04:27 12:28:33.191Z,32.1051668233028,35.2105278843885,49.7,-26.6,14.2,-126.2,-45.3,-114.3
1734,58.2248333333333,2026:04:27 12:28:33.225Z,32.1051668233028,35.2105278843885,49.7,-26.6,14.2,-126.2,-45.3,-114.3
1735,58.2582,2026:04:27 12:28:33.258Z,32.1051626424034,35.2105183098321,49.7,-26.5,14.2,-126.2,-45.3,-114.3
1736,58.2915666666667,2026:04:27 12:28:33.292Z,32.1051626424034,35.2105183098321,49.7,-26.5,14.2,-126.2,-45.3,-114.3
1737,58.3249333333333,2026:04:27 12:28:33.325Z,32.1051626424034,35.2105183098321,49.7,-26.5,14.2,-126.2,-45.3,-114.3
1738,58.3583,2026:04:27 12:28:33.358Z,32.1051575852398,35.2105066867234,49.7,-26.5,14.4,-126.2,-45.3,-114.3
1739,58.3916666666667,2026:04:27 12:28:33.392Z,32.1051575852398,35.2105066867234,49.7,-26.5,14.4,-126.2,-45.3,-114.3
1740,58.4250333333333,2026:04:27 12:28:33.425Z,32.1051575852398,35.2105066867234,49.7,-26.5,14.4,-126.2,-45.3,-114.3
1741,58.4584,2026:04:27 12:28:33.458Z,32.105152971966,35.2104962918398,49.7,-26.5,14.5,-126.2,-45.3,-114.3
1742,58.4917666666667,2026:04:27 12:28:33.492Z,32.105152971966,35.2104962918398,49.7,-26.5,14.5,-126.2,-45.3,-114.3
1743,58.5251333333333,2026:04:27 12:28:33.525Z,32.105152971966,35.2104962918398,49.7,-26.5,14.5,-126.2,-45.3,-114.3
1744,58.5585,2026:04:27 12:28:33.559Z,32.1051486062726,35.2104862296022,49.7,-26.4,14.5,-126.2,-45.3,-114.3
1745,58.5918666666667,2026:04:27 12:28:33.592Z,32.1051486062726,35.2104862296022,49.7,-26.4,14.5,-126.2,-45.3,-114.3
1746,58.6252333333333,2026:04:27 12:28:33.625Z,32.1051486062726,35.2104862296022,49.7,-26.4,14.5,-126.2,-45.3,-114.3
1747,58.6586,2026:04:27 12:28:33.659Z,32.1051437303388,35.2104751716114,49.7,-26.5,14.5,-126.3,-45.3,-114.3
1748,58.6919666666667,2026:04:27 12:28:33.692Z,32.1051437303388,35.2104751716114,49.7,-26.5,14.5,-126.3,-45.3,-114.3
1749,58.7253333333333,2026:04:27 12:28:33.725Z,32.1051437303388,35.2104751716114,49.7,-26.5,14.5,-126.3,-45.3,-114.3
1750,58.7587,2026:04:27 12:28:33.759Z,32.105139337502,35.2104650964272,49.7,-26.5,14.6,-126.3,-45.3,-114.3
1751,58.7920666666667,2026:04:27 12:28:33.792Z,32.105139337502,35.2104650964272,49.7,-26.5,14.6,-126.3,-45.3,-114.3
1752,58.8254333333333,2026:04:27 12:28:33.825Z,32.105139337502,35.2104650964272,49.7,-26.5,14.6,-126.3,-45.3,-114.3
1753,58.8588,2026:04:27 12:28:33.859Z,32.1051351127346,35.210455489909,49.7,-26.4,14.7,-126.2,-45.3,-114.3
1754,58.8921666666667,2026:04:27 12:28:33.892Z,32.1051351127346,35.210455489909,49.7,-26.4,14.7,-126.2,-45.3,-114.3
1755,58.9255333333333,2026:04:27 12:28:33.926Z,32.1051351127346,35.210455489909,49.7,-26.4,14.7,-126.2,-45.3,-114.3
1756,58.9589,2026:04:27 12:28:33.959Z,32.1051302551706,35.2104443208204,49.7,-26.3,14.7,-126.3,-45.3,-114.3
1757,58.9922666666667,2026:04:27 12:28:33.992Z,32.1051302551706,35.2104443208204,49.7,-26.3,14.7,-126.3,-45.3,-114.3
1758,59.0256333333333,2026:04:27 12:28:34.026Z,32.1051302551706,35.2104443208204,49.7,-26.3,14.7,-126.3,-45.3,-114.3
1759,59.059,2026:04:27 12:28:34.059Z,32.1051254088478,35.210433198744,49.7,-26.3,14.7,-126.1,-45.3,-114.3
1760,59.0923666666667,2026:04:27 12:28:34.092Z,32.1051254088478,35.210433198744,49.7,-26.3,14.7,-126.1,-45.3,-114.3
1761,59.1257333333333,2026:04:27 12:28:34.126Z,32.1051254088478,35.210433198744,49.7,-26.3,14.7,-126.1,-45.3,-114.3
1762,59.1591,2026:04:27 12:28:34.159Z,32.1051212145139,35.2104236057388,49.7,-26.1,14.4,-126.1,-45.3,-114.3
1763,59.1924666666667,2026:04:27 12:28:34.192Z,32.1051212145139,35.2104236057388,49.7,-26.1,14.4,-126.1,-45.3,-114.3
1764,59.2258333333333,2026:04:27 12:28:34.226Z,32.1051212145139,35.2104236057388,49.7,-26.1,14.4,-126.1,-45.3,-114.3
1765,59.2592,2026:04:27 12:28:34.259Z,32.1051163558532,35.2104124740334,49.7,-26.2,14.3,-126.1,-45.3,-114.3
1766,59.2925666666667,2026:04:27 12:28:34.293Z,32.1051163558532,35.2104124740334,49.7,-26.2,14.3,-126.1,-45.3,-114.3
1767,59.3259333333333,2026:04:27 12:28:34.326Z,32.1051163558532,35.2104124740334,49.7,-26.2,14.3,-126.1,-45.3,-114.3
1768,59.3593,2026:04:27 12:28:34.359Z,32.1051112819649,35.2104007054376,49.7,-26.3,14.3,-126.1,-45.3,-114.3
1769,59.3926666666667,2026:04:27 12:28:34.393Z,32.1051112819649,35.2104007054376,49.7,-26.3,14.3,-126.1,-45.3,-114.3
1770,59.4260333333333,2026:04:27 12:28:34.426Z,32.1051112819649,35.2104007054376,49.7,-26.3,14.3,-126.1,-45.3,-114.3
1771,59.4594,2026:04:27 12:28:34.459Z,32.1051074308985,35.2103916943807,49.7,-26.4,14.2,-126.2,-45.3,-114.3
1772,59.4927666666667,2026:04:27 12:28:34.493Z,32.1051074308985,35.2103916943807,49.7,-26.4,14.2,-126.2,-45.3,-114.3
1773,59.5261333333333,2026:04:27 12:28:34.526Z,32.1051074308985,35.2103916943807,49.7,-26.4,14.2,-126.2,-45.3,-114.3
1774,59.5595,2026:04:27 12:28:34.559Z,32.1051023679772,35.2103799372346,49.7,-26.6,14.4,-126.3,-45.3,-114.3
1775,59.5928666666667,2026:04:27 12:28:34.593Z,32.1051023679772,35.2103799372346,49.7,-26.6,14.4,-126.3,-45.3,-114.3
