frame_count,sample_time,gps_datetime,latitude,longitude,rel_alt,drone_roll,drone_pitch,drone_yaw,gimbal_pitch,gimbal_yaw
2318,78.0112666666667,2026:04:27 12:23:44.011Z,32.1042677119792,35.2055791089441,119.8,-27.7,-6.6,-39.4,-45.2,-32.1
2319,78.0446333333333,2026:04:27 12:23:44.045Z,32.1042761181943,35.2055709564877,119.8,-28.2,-7.2,-39.2,-45.2,-32.1
2320,78.078,2026:04:27 12:23:44.078Z,32.1042761181943,35.2055709564877,119.8,-28.2,-7.2,-39.2,-45.2,-32.1
2321,78.1113666666667,2026:04:27 12:23:44.111Z,32.1042761181943,35.2055709564877,119.8,-28.2,-7.2,-39.2,-45.2,-32.2
2322,78.1447333333333,2026:04:27 12:23:44.145Z,32.1042828705838,35.205564309394,119.8,-27.8,-9.6,-38.6,-45.2,-32.2
2323,78.1781,2026:04:27 12:23:44.178Z,32.1042828705838,35.205564309394,119.8,-27.8,-9.6,-38.6,-45.2,-32.2
2324,78.2114666666667,2026:04:27 12:23:44.211Z,32.1042828705838,35.205564309394,119.8,-27.8,-9.6,-38.6,-45.2,-32.6
2325,78.2448333333333,2026:04:27 12:23:44.245Z,32.1042923926924,35.2055549616453,119.8,-25.3,-14.8,-38.0,-45.2,-32.6
2326,78.2782,2026:04:27 12:23:44.278Z,32.1042923926924,35.2055549616453,119.8,-25.3,-14.8,-38.0,-45.2,-32.6
2327,78.3115666666667,2026:04:27 12:23:44.312Z,32.1042923926924,35.2055549616453,119.8,-25.3,-14.8,-38.0,-45.2,-33.5
2328,78.3449333333333,2026:04:27 12:23:44.345Z,32.1042994510616,35.2055478659529,119.8,-20.7,-20.4,-38.5,-45.2,-33.5
2329,78.3783,2026:04:27 12:23:44.378Z,32.1042994510616,35.2055478659529,119.8,-20.7,-20.4,-38.5,-45.2,-33.5
2330,78.4116666666667,2026:04:27 12:23:44.412Z,32.1042994510616,35.2055478659529,119.8,-20.7,-20.4,-38.5,-45.2,-35.0
2331,78.4450333333333,2026:04:27 12:23:44.445Z,32.1043073959767,35.2055393118291,119.8,-17.4,-24.0,-40.1,-45.2,-35.0
2332,78.4784,2026:04:27 12:23:44.478Z,32.1043073959767,35.2055393118291,119.8,-17.4,-24.0,-40.1,-45.2,-35.0
2333,78.5117666666667,2026:04:27 12:23:44.512Z,32.1043073959767,35.2055393118291,119.8,-17.4,-24.0,-40.1,-45.2,-37.0
2334,78.5451333333333,2026:04:27 12:23:44.545Z,32.1043150275094,35.2055305589754,119.8,-16.2,-26.1,-42.1,-45.2,-37.0
2335,78.5785,2026:04:27 12:23:44.579Z,32.1043150275094,35.2055305589754,119.8,-16.2,-26.1,-42.1,-45.2,-37.0
2336,78.6118666666667,2026:04:27 12:23:44.612Z,32.1043150275094,35.2055305589754,119.8,-16.2,-26.1,-42.1,-45.2,-39.2
2337,78.6452333333333,2026:04:27 12:23:44.645Z,32.1043218233557,35.2055220689371,119.8,-15.4,-26.8,-44.1,-45.2,-39.2
2338,78.6786,2026:04:27 12:23:44.679Z,32.1043218233557,35.2055220689371,119.8,-15.4,-26.8,-44.1,-45.2,-39.2
2339,78.7119666666667,2026:04:27 12:23:44.712Z,32.1043218233557,35.2055220689371,119.8,-15.4,-26.8,-44.1,-45.2,-41.4
2340,78.7453333333333,2026:04:27 12:23:44.745Z,32.104328002856,35.2055138530426,119.9,-16.5,-21.3,-47.1,-45.2,-41.4
2341,78.7787,2026:04:27 12:23:44.779Z,32.104328002856,35.2055138530426,119.9,-16.5,-21.3,-47.1,-45.2,-41.4
2342,78.8120666666667,2026:04:27 12:23:44.812Z,32.104328002856,35.2055138530426,119.9,-16.5,-21.3,-47.1,-45.2,-42.5
2343,78.8454333333333,2026:04:27 12:23:44.845Z,32.1043343714001,35.2055044606282,119.9,-21.4,-10.7,-49.5,-45.2,-42.5
2344,78.8788,2026:04:27 12:23:44.879Z,32.1043343714001,35.2055044606282,119.9,-21.4,-10.7,-49.5,-45.2,-42.5
2345,78.9121666666667,2026:04:27 12:23:44.912Z,32.1043343714001,35.2055044606282,119.9,-21.4,-10.7,-49.5,-45.2,-42.7
2346,78.9455333333333,2026:04:27 12:23:44.946Z,32.1043397100047,35.2054964577047,119.9,-25.2,-5.7,-50.2,-45.2,-42.7
2347,78.9789,2026:04:27 12:23:44.979Z,32.1043397100047,35.2054964577047,119.9,-25.2,-5.7,-50.2,-45.2,-42.7
2348,79.0122666666667,2026:04:27 12:23:45.012Z,32.1043397100047,35.2054964577047,119.9,-25.2,-5.7,-50.2,-45.2,-42.7
2349,79.0456333333333,2026:04:27 12:23:45.046Z,32.1043461496973,35.2054873115989,119.9,-26.2,-3.5,-50.6,-45.2,-42.7
2350,79.079,2026:04:27 12:23:45.079Z,32.1043461496973,35.2054873115989,119.9,-26.2,-3.5,-50.6,-45.2,-42.7
2351,79.1123666666667,2026:04:27 12:23:45.112Z,32.1043461496973,35.2054873115989,119.9,-26.2,-3.5,-50.6,-45.2,-42.7
2352,79.1457333333333,2026:04:27 12:23:45.146Z,32.1043520515951,35.2054784920704,119.9,-26.0,-2.7,-50.9,-45.2,-42.7
2353,79.1791,2026:04:27 12:23:45.179Z,32.1043520515951,35.2054784920704,119.9,-26.0,-2.7,-50.9,-45.2,-42.7
2354,79.2124666666667,2026:04:27 12:23:45.212Z,32.1043520515951,35.2054784920704,119.9,-26.0,-2.7,-50.9,-45.2,-42.7
2355,79.2458333333333,2026:04:27 12:23:45.246Z,32.1043576346269,35.2054706257333,119.8,-26.3,-2.6,-51.0,-45.2,-42.7
2356,79.2792,2026:04:27 12:23:45.279Z,32.1043576346269,35.2054706257333,119.8,-26.3,-2.6,-51.0,-45.2,-42.7
2357,79.3125666666667,2026:04:27 12:23:45.313Z,32.1043576346269,35.2054706257333,119.8,-26.3,-2.6,-51.0,-45.2,-42.7
2358,79.3459333333333,2026:04:27 12:23:45.346Z,32.1043638815743,35.2054612993465,119.8,-26.8,-2.3,-50.9,-45.2,-42.7
2359,79.3793,2026:04:27 12:23:45.379Z,32.1043638815743,35.2054612993465,119.8,-26.8,-2.3,-50.9,-45.2,-42.7
2360,79.4126666666667,2026:04:27 12:23:45.413Z,32.1043638815743,35.2054612993465,119.8,-26.8,-2.3,-50.9,-45.2,-42.7
2361,79.4460333333333,2026:04:27 12:23:45.446Z,32.1043703225007,35.2054519907612,119.8,-27.4,-2.7,-51.0,-45.2,-42.7
2362,79.4794,2026:04:27 12:23:45.479Z,32.1043703225007,35.2054519907612,119.8,-27.4,-2.7,-51.0,-45.2,-42.7
2363,79.5127666666667,2026:04:27 12:23:45.513Z,32.1043703225007,35.2054519907612,119.8,-27.4,-2.7,-51.0,-45.2,-42.7
2364,79.5461333333333,2026:04:27 12:23:45.546Z,32.1043766078327,35.205442677321,119.8,-27.5,-2.9,-51.0,-45.2,-42.7
2365,79.5795,2026:04:27 12:23:45.579Z,32.1043766078327,35.205442677321,119.8,-27.5,-2.9,-51.0,-45.2,-42.7
2366,79.6128666666667,2026:04:27 12:23:45.613Z,32.1043766078327,35.205442677321,119.8,-27.5,-2.9,-51.0,-45.2,-42.7
2367,79.6462333333333,2026:04:27 12:23:45.646Z,32.1043817464263,35.2054351378847,119.8,-27.8,-3.2,-50.9,-45.2,-42.7
2368,79.6796,2026:04:27 12:23:45.680Z,32.1043817464263,35.2054351378847,119.8,-27.8,-3.2,-50.9,-45.2,-42.7
2369,79.7129666666667,2026:04:27 12:23:45.713Z,32.1043817464263,35.2054351378847,119.8,-27.8,-3.2,-50.9,-45.2,-42.7
2370,79.7463333333333,2026:04:27 12:23:45.746Z,32.1043883670747,35.2054253201755,119.8,-28.6,-3.1,-50.9,-45.2,-42.7
2371,79.7797,2026:04:27 12:23:45.780Z,32.1043883670747,35.2054253201755,119.8,-28.6,-3.1,-50.9,-45.2,-42.7
2372,79.8130666666667,2026:04:27 12:23:45.813Z,32.1043883670747,35.2054253201755,119.8,-28.6,-3.1,-50.9,-45.2,-42.7
2373,79.8464333333333,2026:04:27 12:23:45.846Z,32.1043947079271,35.2054161167812,119.8,-29.2,-3.4,-50.8,-45.2,-42.7
2374,79.8798,2026:04:27 12:23:45.880Z,32.1043947079271,35.2054161167812,119.8,-29.2,-3.4,-50.8,-45.2,-42.7
2375,79.9131666666667,2026:04:27 12:23:45.913Z,32.1043947079271,35.2054161167812,119.8,-29.2,-3.4,-50.8,-45.2,-42.7
2376,79.9465333333333,2026:04:27 12:23:45.947Z,32.104400142493,35.2054081009111,119.8,-29.4,-3.4,-50.9,-45.2,-42.7
2377,79.9799,2026:04:27 12:23:45.980Z,32.104400142493,35.2054081009111,119.8,-29.4,-3.4,-50.9,-45.2,-42.7
2378,80.0132666666667,2026:04:27 12:23:46.013Z,32.104400142493,35.2054081009111,119.8,-29.4,-3.4,-50.9,-45.2,-42.7
2379,80.0466333333333,2026:04:27 12:23:46.047Z,32.1044065767021,35.2053986395563,119.8,-28.9,-2.1,-51.0,-45.2,-42.7
2380,80.08,2026:04:27 12:23:46.080Z,32.1044065767021,35.2053986395563,119.8,-28.9,-2.1,-51.0,-45.2,-42.7
2381,80.1133666666667,2026:04:27 12:23:46.113Z,32.1044065767021,35.2053986395563,119.8,-28.9,-2.1,-51.0,-45.2,-42.7
2382,80.1467333333333,2026:04:27 12:23:46.147Z,32.1044126532496,35.2053895691879,119.8,-28.6,-1.3,-51.1,-45.2,-42.7
2383,80.1801,2026:04:27 12:23:46.180Z,32.1044126532496,35.2053895691879,119.8,-28.6,-1.3,-51.1,-45.2,-42.7
2384,80.2134666666667,2026:04:27 12:23:46.213Z,32.1044126532496,35.2053895691879,119.8,-28.6,-1.3,-51.1,-45.2,-42.7
2385,80.2468333333333,2026:04:27 12:23:46.247Z,32.1044181704794,35.2053812487498,119.8,-28.3,-0.9,-51.2,-45.2,-42.7
2386,80.2802,2026:04:27 12:23:46.280Z,32.1044181704794,35.2053812487498,119.8,-28.3,-0.9,-51.2,-45.2,-42.7
2387,80.3135666666667,2026:04:27 12:23:46.314Z,32.1044181704794,35.2053812487498,119.8,-28.3,-0.9,-51.2,-45.2,-42.7
2388,80.3469333333333,2026:04:27 12:23:46.347Z,32.1044246178489,35.2053715860757,119.8,-28.1,-0.9,-51.3,-45.2,-42.7
2389,80.3803,2026:04:27 12:23:46.380Z,32.1044246178489,35.2053715860757,119.8,-28.1,-0.9,-51.3,-45.2,-42.7
2390,80.4136666666667,2026:04:27 12:23:46.414Z,32.1044246178489,35.2053715860757,119.8,-28.1,-0.9,-51.3,-45.2,-42.7
2391,80.4470333333333,2026:04:27 12:23:46.447Z,32.1044310685085,35.2053618256551,119.8,-27.5,-0.7,-51.4,-45.2,-42.7
2392,80.4804,2026:04:27 12:23:46.480Z,32.1044310685085,35.2053618256551,119.8,-27.5,-0.7,-51.4,-45.2,-42.7
2393,80.5137666666667,2026:04:27 12:23:46.514Z,32.1044310685085,35.2053618256551,119.8,-27.5,-0.7,-51.4,-45.2,-42.7
2394,80.5471333333333,2026:04:27 12:23:46.547Z,32.1044375453519,35.205352083036,119.8,-22.3,-0.7,-51.4,-45.2,-42.7
2395,80.5805,2026:04:27 12:23:46.580Z,32.1044375453519,35.205352083036,119.8,-22.3,-0.7,-51.4,-45.2,-42.7
2396,80.6138666666667,2026:04:27 12:23:46.614Z,32.1044375453519,35.205352083036,119.8,-22.3,-0.7,-51.4,-45.2,-42.7
2397,80.6472333333333,2026:04:27 12:23:46.647Z,32.1044428092437,35.2053443257737,119.8,-15.4,-0.9,-51.3,-45.2,-42.7
2398,80.6806,2026:04:27 12:23:46.681Z,32.1044428092437,35.2053443257737,119.8,-15.4,-0.9,-51.3,-45.2,-42.7
2399,80.7139666666667,2026:04:27 12:23:46.714Z,32.1044428092437,35.2053443257737,119.8,-15.4,-0.9,-51.3,-45.2,-42.7
2400,80.7473333333333,2026:04:27 12:23:46.747Z,32.1044494940491,35.2053343468797,119.8,-11.6,-1.2,-51.4,-45.2,-42.7
2401,80.7807,2026:04:27 12:23:46.781Z,32.1044494940491,35.2053343468797,119.8,-11.6,-1.2,-51.4,-45.2,-42.7
2402,80.8140666666667,2026:04:27 12:23:46.814Z,32.1044494940491,35.2053343468797,119.8,-11.6,-1.2,-51.4,-45.2,-42.7
2403,80.8474333333333,2026:04:27 12:23:46.847Z,32.1044554858763,35.2053256545512,119.9,-4.5,-1.2,-51.2,-45.2,-42.7
2404,80.8808,2026:04:27 12:23:46.881Z,32.1044554858763,35.2053256545512,119.9,-4.5,-1.2,-51.2,-45.2,-42.7
2405,80.9141666666667,2026:04:27 12:23:46.914Z,32.1044554858763,35.2053256545512,119.9,-4.5,-1.2,-51.2,-45.2,-42.7
2406,80.9475333333333,2026:04:27 12:23:46.948Z,32.1044609743177,35.2053175396399,119.9,3.8,-1.2,-51.1,-45.2,-42.7
2407,80.9809,2026:04:27 12:23:46.981Z,32.1044609743177,35.2053175396399,119.9,3.8,-1.2,-51.1,-45.2,-42.7
2408,81.0142666666667,2026:04:27 12:23:47.014Z,32.1044609743177,35.2053175396399,119.9,3.8,-1.2,-51.1,-45.2,-42.7
2409,81.0476333333333,2026:04:27 12:23:47.048Z,32.1044667866972,35.2053090295345,119.9,12.0,-1.0,-51.2,-45.2,-42.7
2410,81.081,2026:04:27 12:23:47.081Z,32.1044667866972,35.2053090295345,119.9,12.0,-1.0,-51.2,-45.2,-42.7
2411,81.1143666666667,2026:04:27 12:23:47.114Z,32.1044667866972,35.2053090295345,119.9,12.0,-1.0,-51.2,-45.2,-42.7
2412,81.1477333333333,2026:04:27 12:23:47.148Z,32.1044712457474,35.2053024947522,120.0,21.4,-1.5,-51.6,-45.2,-42.7
2413,81.1811,2026:04:27 12:23:47.181Z,32.1044712457474,35.2053024947522,120.0,21.4,-1.5,-51.6,-45.2,-42.7
2414,81.2144666666667,2026:04:27 12:23:47.214Z,32.1044712457474,35.2053024947522,120.0,21.4,-1.5,-51.6,-45.2,-42.7
2415,81.2478333333333,2026:04:27 12:23:47.248Z,32.1044769400944,35.2052940115109,120.0,25.6,-1.2,-51.7,-45.2,-42.7
2416,81.2812,2026:04:27 12:23:47.281Z,32.1044769400944,35.2052940115109,120.0,25.6,-1.2,-51.7,-45.2,-42.7
2417,81.3145666666667,2026:04:27 12:23:47.315Z,32.1044769400944,35.2052940115109,120.0,25.6,-1.2,-51.7,-45.2,-42.7
2418,81.3479333333333,2026:04:27 12:23:47.348Z,32.1044808274891,35.2052882298955,119.9,27.3,-1.4,-51.9,-45.2,-42.7
2419,81.3813,2026:04:27 12:23:47.381Z,32.1044808274891,35.2052882298955,119.9,27.3,-1.4,-51.9,-45.2,-42.7
2420,81.4146666666667,2026:04:27 12:23:47.415Z,32.1044808274891,35.2052882298955,119.9,27.3,-1.4,-51.9,-45.2,-42.7
2421,81.4480333333333,2026:04:27 12:23:47.448Z,32.1044845832796,35.2052827447566,119.9,28.3,-1.4,-51.9,-45.2,-42.7
2422,81.4814,2026:04:27 12:23:47.481Z,32.1044845832796,35.2052827447566,119.9,28.3,-1.4,-51.9,-45.2,-42.7
2423,81.5147666666667,2026:04:27 12:23:47.515Z,32.1044845832796,35.2052827447566,119.9,28.3,-1.4,-51.9,-45.2,-42.7
2424,81.5481333333333,2026:04:27 12:23:47.548Z,32.1044882518823,35.2052772706223,119.9,29.0,-1.3,-51.9,-45.2,-42.7
2425,81.5815,2026:04:27 12:23:47.582Z,32.1044882518823,35.2052772706223,119.9,29.0,-1.3,-51.9,-45.2,-42.7
2426,81.6148666666667,2026:04:27 12:23:47.615Z,32.1044882518823,35.2052772706223,119.9,29.0,-1.3,-51.9,-45.2,-42.7
2427,81.6482333333333,2026:04:27 12:23:47.648Z,32.1044909076815,35.2052730714017,119.9,29.5,-1.1,-51.8,-45.2,-42.7
2428,81.6816,2026:04:27 12:23:47.682Z,32.1044909076815,35.2052730714017,119.9,29.5,-1.1,-51.8,-45.2,-42.7
2429,81.7149666666667,2026:04:27 12:23:47.715Z,32.1044909076815,35.2052730714017,119.9,29.5,-1.1,-51.8,-45.2,-42.7
2430,81.7483333333333,2026:04:27 12:23:47.748Z,32.1044931020436,35.2052697075586,119.9,29.7,-1.2,-51.8,-45.2,-42.7
2431,81.7817,2026:04:27 12:23:47.782Z,32.1044931020436,35.2052697075586,119.9,29.7,-1.2,-51.8,-45.2,-42.7
2432,81.8150666666667,2026:04:27 12:23:47.815Z,32.1044931020436,35.2052697075586,119.9,29.7,-1.2,-51.8,-45.2,-42.7
2433,81.8484333333333,2026:04:27 12:23:47.848Z,32.104495131078,35.2052667262868,119.9,29.9,-1.4,-51.9,-45.2,-42.7
2434,81.8818,2026:04:27 12:23:47.882Z,32.104495131078,35.2052667262868,119.9,29.9,-1.4,-51.9,-45.2,-42.7
2435,81.9151666666667,2026:04:27 12:23:47.915Z,32.104495131078,35.2052667262868,119.9,29.9,-1.4,-51.9,-45.2,-42.7
2436,81.9485333333333,2026:04:27 12:23:47.949Z,32.1044964442406,35.2052647072689,119.9,29.7,-1.4,-52.0,-45.2,-42.7
2437,81.9819,2026:04:27 12:23:47.982Z,32.1044964442406,35.2052647072689,119.9,29.7,-1.4,-52.0,-45.2,-42.7
2438,82.0152666666667,2026:04:27 12:23:48.015Z,32.1044964442406,35.2052647072689,119.9,29.7,-1.4,-52.0,-45.2,-42.7
2439,82.0486333333333,2026:04:27 12:23:48.049Z,32.1044976149692,35.2052630436344,119.9,19.2,-1.4,-52.2,-45.2,-42.7
2440,82.082,2026:04:27 12:23:48.082Z,32.1044976149692,35.2052630436344,119.9,19.2,-1.4,-52.2,-45.2,-42.7
2441,82.1153666666667,2026:04:27 12:23:48.115Z,32.1044976149692,35.2052630436344,119.9,19.2,-1.4,-52.2,-45.2,-42.7
2442,82.1487333333333,2026:04:27 12:23:48.149Z,32.1044983912966,35.2052618664673,119.9,6.2,-1.5,-52.2,-45.2,-42.7
2443,82.1821,2026:04:27 12:23:48.182Z,32.1044983912966,35.2052618664673,119.9,6.2,-1.5,-52.2,-45.2,-42.7
2444,82.2154666666667,2026:04:27 12:23:48.215Z,32.1044983912966,35.2052618664673,119.9,6.2,-1.5,-52.2,-45.2,-42.7
2445,82.2488333333333,2026:04:27 12:23:48.249Z,32.1044990022963,35.2052608614896,119.8,-4.6,-1.7,-52.1,-45.2,-42.7
2446,82.2822,2026:04:27 12:23:48.282Z,32.1044990022963,35.2052608614896,119.8,-4.6,-1.7,-52.1,-45.2,-42.7
2447,82.3155666666667,2026:04:27 12:23:48.316Z,32.1044990022963,35.2052608614896,119.8,-4.6,-1.7,-52.1,-45.2,-42.7
2448,82.3489333333333,2026:04:27 12:23:48.349Z,32.104499594515,35.2052599241578,119.8,-15.0,-1.6,-51.9,-45.2,-42.7
2449,82.3823,2026:04:27 12:23:48.382Z,32.104499594515,35.2052599241578,119.8,-15.0,-1.6,-51.9,-45.2,-42.7
2450,82.4156666666667,2026:04:27 12:23:48.416Z,32.104499594515,35.2052599241578,119.8,-15.0,-1.6,-51.9,-45.2,-42.7
2451,82.4490333333333,2026:04:27 12:23:48.449Z,32.1045003183378,35.2052586295006,119.8,-17.0,-1.4,-51.7,-45.2,-42.7
2452,82.4824,2026:04:27 12:23:48.482Z,32.1045003183378,35.2052586295006,119.8,-17.0,-1.4,-51.7,-45.2,-42.7
2453,82.5157666666667,2026:04:27 12:23:48.516Z,32.1045003183378,35.2052586295006,119.8,-17.0,-1.4,-51.7,-45.2,-42.7
2454,82.5491333333333,2026:04:27 12:23:48.549Z,32.1045009533278,35.2052575497565,119.8,-12.0,-1.1,-51.4,-45.2,-42.7
2455,82.5825,2026:04:27 12:23:48.582Z,32.1045009533278,35.2052575497565,119.8,-12.0,-1.1,-51.4,-45.2,-42.7
2456,82.6158666666667,2026:04:27 12:23:48.616Z,32.1045009533278,35.2052575497565,119.8,-12.0,-1.1,-51.4,-45.2,-42.7
2457,82.6492333333333,2026:04:27 12:23:48.649Z,32.104502082793,35.2052559718931,119.8,-9.0,-1.0,-51.5,-45.2,-42.7
2458,82.6826,2026:04:27 12:23:48.683Z,32.104502082793,35.2052559718931,119.8,-9.0,-1.0,-51.5,-45.2,-42.7
2459,82.7159666666667,2026:04:27 12:23:48.716Z,32.104502082793,35.2052559718931,119.8,-9.0,-1.0,-51.5,-45.2,-42.7
2460,82.7493333333333,2026:04:27 12:23:48.749Z,32.1045027905766,35.2052548283871,119.8,-2.5,-1.0,-51.5,-45.2,-42.7
2461,82.7827,2026:04:27 12:23:48.783Z,32.1045027905766,35.2052548283871,119.8,-2.5,-1.0,-51.5,-45.2,-42.7
2462,82.8160666666667,2026:04:27 12:23:48.816Z,32.1045027905766,35.2052548283871,119.8,-2.5,-1.0,-51.5,-45.2,-42.7
2463,82.8494333333333,2026:04:27 12:23:48.849Z,32.1045038213386,35.2052536405391,119.8,3.0,-1.2,-51.6,-45.2,-42.7
2464,82.8828,2026:04:27 12:23:48.883Z,32.1045038213386,35.2052536405391,119.8,3.0,-1.2,-51.6,-45.2,-42.7
2465,82.9161666666667,2026:04:27 12:23:48.916Z,32.1045038213386,35.2052536405391,119.8,3.0,-1.2,-51.6,-45.2,-42.7
2466,82.9495333333333,2026:04:27 12:23:48.950Z,32.1045044545465,35.2052527938333,119.8,4.8,-1.2,-51.6,-45.2,-42.7
2467,82.9829,2026:04:27 12:23:48.983Z,32.1045044545465,35.2052527938333,119.8,4.8,-1.2,-51.6,-45.2,-42.7
2468,83.0162666666667,2026:04:27 12:23:49.016Z,32.1045044545465,35.2052527938333,119.8,4.8,-1.2,-51.6,-45.2,-42.7
2469,83.0496333333333,2026:04:27 12:23:49.050Z,32.1045050170172,35.2052518823946,119.8,4.5,-0.9,-51.6,-45.2,-42.7
2470,83.083,2026:04:27 12:23:49.083Z,32.1045050170172,35.2052518823946,119.8,4.5,-0.9,-51.6,-45.2,-42.7
2471,83.1163666666667,2026:04:27 12:23:49.116Z,32.1045050170172,35.2052518823946,119.8,4.5,-0.9,-51.6,-45.2,-42.7
2472,83.1497333333333,2026:04:27 12:23:49.150Z,32.1045054178615,35.2052513405806,119.8,4.2,-0.5,-51.6,-45.2,-42.7
2473,83.1831,2026:04:27 12:23:49.183Z,32.1045054178615,35.2052513405806,119.8,4.2,-0.5,-51.6,-45.2,-42.7
2474,83.2164666666667,2026:04:27 12:23:49.216Z,32.1045054178615,35.2052513405806,119.8,4.2,-0.5,-51.6,-45.2,-42.7
2475,83.2498333333333,2026:04:27 12:23:49.250Z,32.1045056369275,35.2052507667238,119.8,4.3,-0.7,-51.6,-45.2,-42.7
2476,83.2832,2026:04:27 12:23:49.283Z,32.1045056369275,35.2052507667238,119.8,4.3,-0.7,-51.6,-45.2,-42.7
2477,83.3165666666667,2026:04:27 12:23:49.317Z,32.1045056369275,35.2052507667238,119.8,4.3,-0.7,-51.6,-45.2,-42.7
2478,83.3499333333333,2026:04:27 12:23:49.350Z,32.1045058624367,35.2052504540641,119.8,3.2,-0.8,-51.7,-45.2,-42.7
2479,83.3833,2026:04:27 12:23:49.383Z,32.1045058624367,35.2052504540641,119.8,3.2,-0.8,-51.7,-45.2,-42.7
2480,83.4166666666667,2026:04:27 12:23:49.417Z,32.1045058624367,35.2052504540641,119.8,3.2,-0.8,-51.7,-45.2,-42.7
2481,83.4500333333333,2026:04:27 12:23:49.450Z,32.1045058724441,35.2052502498319,119.8,0.2,-0.7,-51.7,-45.2,-42.7
2482,83.4834,2026:04:27 12:23:49.483Z,32.1045058724441,35.2052502498319,119.8,0.2,-0.7,-51.7,-45.2,-42.7
2483,83.5167666666667,2026:04:27 12:23:49.517Z,32.1045058724441,35.2052502498319,119.8,0.2,-0.7,-51.7,-45.2,-42.7
2484,83.5501333333333,2026:04:27 12:23:49.550Z,32.1045058542115,35.2052502679571,119.8,-2.6,-0.6,-51.7,-45.2,-42.7
2485,83.5835,2026:04:27 12:23:49.583Z,32.1045058542115,35.2052502679571,119.8,-2.6,-0.6,-51.7,-45.2,-42.7
2486,83.6168666666667,2026:04:27 12:23:49.617Z,32.1045058542115,35.2052502679571,119.8,-2.6,-0.6,-51.7,-45.2,-42.7
2487,83.6502333333333,2026:04:27 12:23:49.650Z,32.1045057195914,35.2052502258807,119.8,-4.5,-0.5,-51.7,-45.2,-42.7
2488,83.6836,2026:04:27 12:23:49.684Z,32.1045057195914,35.2052502258807,119.8,-4.5,-0.5,-51.7,-45.2,-42.7
2489,83.7169666666667,2026:04:27 12:23:49.717Z,32.1045057195914,35.2052502258807,119.8,-4.5,-0.5,-51.7,-45.2,-42.7
2490,83.7503333333333,2026:04:27 12:23:49.750Z,32.1045055630373,35.2052503715297,119.8,-5.7,-0.6,-51.7,-45.2,-42.7
2491,83.7837,2026:04:27 12:23:49.784Z,32.1045055630373,35.2052503715297,119.8,-5.7,-0.6,-51.7,-45.2,-42.7
2492,83.8170666666667,2026:04:27 12:23:49.817Z,32.1045055630373,35.2052503715297,119.8,-5.7,-0.6,-51.7,-45.2,-42.7
2493,83.8504333333333,2026:04:27 12:23:49.850Z,32.1045053332784,35.2052504339969,119.8,-6.6,-0.6,-51.6,-45.2,-42.7
2494,83.8838,2026:04:27 12:23:49.884Z,32.1045053332784,35.2052504339969,119.8,-6.6,-0.6,-51.6,-45.2,-42.7
2495,83.9171666666667,2026:04:27 12:23:49.917Z,32.1045053332784,35.2052504339969,119.8,-6.6,-0.6,-51.6,-45.2,-42.7
2496,83.9505333333333,2026:04:27 12:23:49.951Z,32.1045051297032,35.2052506272245,119.8,-7.1,-0.3,-51.6,-45.2,-42.7
2497,83.9839,2026:04:27 12:23:49.984Z,32.1045051297032,35.2052506272245,119.8,-7.1,-0.3,-51.6,-45.2,-42.7
2498,84.0172666666667,2026:04:27 12:23:50.017Z,32.1045051297032,35.2052506272245,119.8,-7.1,-0.3,-51.6,-45.2,-42.7
2499,84.0506333333333,2026:04:27 12:23:50.051Z,32.1045049841161,35.205250731768,119.8,-7.5,-0.3,-51.7,-45.2,-42.7
2500,84.084,2026:04:27 12:23:50.084Z,32.1045049841161,35.205250731768,119.8,-7.5,-0.3,-51.7,-45.2,-42.7
2501,84.1173666666667,2026:04:27 12:23:50.117Z,32.1045049841161,35.205250731768,119.8,-7.5,-0.3,-51.7,-45.2,-42.7
2502,84.1507333333333,2026:04:27 12:23:50.151Z,32.1045047835569,35.2052509706323,119.8,-7.7,-0.3,-51.7,-45.2,-42.7
2503,84.1841,2026:04:27 12:23:50.184Z,32.1045047835569,35.2052509706323,119.8,-7.7,-0.3,-51.7,-45.2,-42.7
2504,84.2174666666667,2026:04:27 12:23:50.217Z,32.1045047835569,35.2052509706323,119.8,-7.7,-0.3,-51.7,-45.2,-42.7
2505,84.2508333333333,2026:04:27 12:23:50.251Z,32.1045045473549,35.2052510955667,119.8,-7.8,-0.3,-51.6,-45.2,-42.7
2506,84.2842,2026:04:27 12:23:50.284Z,32.1045045473549,35.2052510955667,119.8,-7.8,-0.3,-51.6,-45.2,-42.7
2507,84.3175666666667,2026:04:27 12:23:50.318Z,32.1045045473549,35.2052510955667,119.8,-7.8,-0.3,-51.6,-45.2,-42.7
2508,84.3509333333333,2026:04:27 12:23:50.351Z,32.1045043561176,35.2052513020645,119.8,-8.1,-0.3,-51.6,-45.2,-42.7
2509,84.3843,2026:04:27 12:23:50.384Z,32.1045043561176,35.2052513020645,119.8,-8.1,-0.3,-51.6,-45.2,-42.7
2510,84.4176666666667,2026:04:27 12:23:50.418Z,32.1045043561176,35.2052513020645,119.8,-8.1,-0.3,-51.6,-45.2,-42.7
2511,84.4510333333333,2026:04:27 12:23:50.451Z,32.104504061242,35.20525151277,119.8,-8.4,-0.3,-51.6,-45.2,-42.7
